review_id,resort,full_day_price,avg_rating,review,text_length,label,score
242,Selwyn,799.0,3.9,"If your TIME is valuable, this isn’t the place for you, don’t be fooled by 5 star reviews in here. I  hoped bad reviews on this were just one bad weekend, it isn’t. This place wouldn’t care about your time, ski hire queue is the slowest queue on earth - we waited for over 3hrs on a not so long queue to get the skis, and it was already midday by the time we got them. And we missed our lessons and when we tried to communicate that, they showed us others who were also in same boat and the guy at counter was like I can’t do anything about it. He offered to book a lesson for $50 😆- which I can do myself too.

You’d think you are better off if you BYO skis or hire elsewhere- you are happily joining another queue to use the chair lift. If you are hungry, you are joining another queue, coffee? There’s another queue. They should change the name to Queues Snow Resort 😁

This place is greedy and will issue as many tickets passes as possible with no attention to capacity in terms of staff or facilities. Staff seem helpless, well under capacity snd unhappy.

The cafe area was almost always full all day, so  you can’t really find a place to sit. Toilets were ok.

Locker says $10 small locker box but i paid  $14 for small locker 12?7",1238,NEGATIVE,0.999658226966858
243,Selwyn,799.0,3.9,"One of the best family friendly resorts. Not as busy as Thredbo or perisha but have better amenities and not so many people tripping over each other in the snow.
You can ski and toboggan here and the staff were all pretty friendly.",231,POSITIVE,0.9984448552131652
244,Selwyn,799.0,3.9,This snowfield is more child friendly. The equipment hire line was not too long. I visited on a non-school holiday weekend. You can't bring your own Tobaggan - you buy a Toboggan escalator pass online and it comes with a free Toboggan to use.,242,NEGATIVE,0.9834866523742676
245,Selwyn,799.0,3.9,"I recently organised a ski trip for a number of families. I have skied quite a lot but most of the group were beginners. I was very happy to have chosen Selwyn!! I was at Thredbo one month ago so easy to compare. Selwyn is so chilled compared to the craziness of Thredbo. There are more runs over there but you really pay for it! The cost of the lift tickets and lessons were so much better and affordable at Selwyn. I particular wanted to mention Stefan and Jimmy who taught my daughter. She learned so much more than at her snow boarding lesson at Thredbo. They they really encouraged her and before the day was out, she was all over the mountain!
I also want to acknowledge those on the lifts. They were so friendly and fun!
Thanks so much our entire group had a really wonderful trip and we will definitely be back!",819,POSITIVE,0.9846410155296326
246,Selwyn,799.0,3.9,"We visited on Monday. There wasn’t much snow, but the beginner slopes were well covered and suitable for skiing. There was also a toboggan area with plastic sleds, which was a lot of fun.

The café in the food court makes excellent coffee — even the decaf was outstanding! Highly recommended. The price was $8.50 for a medium cup, which is a bit steep, but the taste made it worth it.",384,POSITIVE,0.999707043170929
247,Selwyn,799.0,3.9,"Subject: Disappointing Experience at Selwyn Ski Resort – Request for Resolution

Dear Selwyn Ski Resort Management,

I am writing to express my extreme dissatisfaction with the experience my family and I had at your resort during our visit on the weekend of July 13, 2025. Arriving at 8.30am Unfortunately, the quality of service we encountered was far below expectations, especially considering the high cost of our visit.

1. Staffing and Operations:
Given the online booking system in place, it would seem that you would have had an accurate indication of the number of visitors for that weekend. However, it was clear upon arrival that your resort was significantly understaffed.

Your rental desk had five counters, yet only two or three were staffed, with minimal assistance provided to the large crowd. We had to wait for over 5.5 hours just to pick up our rental gear.

By the time we were finally on the slopes, it was 2:45 pm, leaving us with just 1 hour of skiing before the resort closed at 4pm. As we had paid for full-day lift tickets for 2 adults and 2 children, this experience was incredibly disappointing.

2. Lift Ticket Machines:
Out of four available machines, only one was functioning, causing lengthy delays and further frustration for all visitors trying to purchase tickets. This level of disorganization is unacceptable for a resort of your size.

3. Food and Beverage Service:
At the cafe, there were only two baristas managing both coffee orders and counter service. The wait times were excessive, with a 45-minute wait for a coffee and hot chocolate, which is simply unacceptable.

4. Facility Cleanliness:
The resort's toilets and other facilities were noticeably unclean, and I did not observe any efforts to maintain or sanitize them throughout the day. This is particularly concerning in a high-traffic environment like a ski resort.

5. Cashless Payment and Connectivity Issues:
While I understand the move to a cashless resort, the lack of proper internet reception is a major issue. Many visitors, including ourselves, were unable to complete transactions or access your website due to poor mobile network coverage, leading to further inconvenience.

In light of these numerous issues, we have clearly been misled by your advertising and charged for services that were not provided as promised. As a result, I will be lodging a formal complaint with the Australian Competition and Consumer Commission (ACCC) for misleading advertising and inadequate service delivery.

Given the severe lack of service and the frustration we encountered, I kindly request a full refund for the lift tickets and rental fees pre paid for close to 4 weeks before our attendance.

I hope you will take the time to address these concerns and take immediate steps to improve the guest experience for future visitors. I look forward to your prompt response.",2869,NEGATIVE,0.9995111227035522
248,Selwyn,799.0,3.9,"As a first timer to see the snow, I was thoroughly impressed. A 4 and a half hr drive from Sydney. We were amazed to see the difference in weather from muggy in Sydney to a downpour of rain in Jindabyne. The drive to Selwyn has you doubting that snow even exists here in NSW. It's not until you are 1 hr out from the resort that the snow and ice appear. Absolutely breath taking views. The resort is nice. I wish the machines were working out of the 6, There only was 1 which worked. Which an employee had to stand there and hand feed cards through. Also, maybe cover the kiosk machines. I was retieving 10 cards yesterday and found it hard as the place where the kiosks are placed is right bang in the middle of an air tunnel, and it's freezing. There is no cash on premises it is strictly cashless. Staff and instructors were incredibly helpful/ patient and kind. We will definitely be back again.",899,POSITIVE,0.9991368651390076
249,Selwyn,799.0,3.9,"12/07/2025 Parking not enough. Arrival lines everwhere. No order or signs to guide us. Unclear how to obtain pass. 1 person on 1 checkout in shop. 45 minute wait there. Not enough toboggans for kids. People hogging them while having a rest, eating or playing in snow. The magic carpet broke down numerous times and was slower than a sloth at the zoo.  Snow not much. Food cold crazy long long wait, 45 min wait for hot choc drink. 2 staff doing coffee. Nice staff but wow under the pump. Leaving cars were parked at least 1 kilometre down entrance rd which caused dangerois conditions on narrow road. Meh experience!",616,NEGATIVE,0.9996346235275269
250,Selwyn,799.0,3.9,"We visited Selwyn Snow Resort on July 12, 2025, and it was a total disaster. We had pre-booked ski rentals and lift pass expecting a fun and well-organized snow day, but instead spent the entire day stuck in long, disorganized queues. There was absolutely no proper system, no crowd control, and no clear communication from the staff. Despite having a booking, we never received our rentals – just stood in line for hours with nothing to show for it.

The resort was clearly overwhelmed and unprepared for the number of visitors. Staff seemed lost, and no one took responsibility or provided solutions. What should have been a great day out turned into a frustrating, exhausting, and completely wasted experience.

This is unacceptable, and we absolutely deserve a refund for both the poor service and lost time. I strongly do not recommend Selwyn Snow Resort to anyone based on this experience. They need to seriously improve their operations and customer service.",965,NEGATIVE,0.9997416138648988
251,Selwyn,799.0,3.9,"Second trip to Selwyn this season with the family. The service here is absolute superb! Super family friendly. Special shoutouts to the liftie Zacharia(who plays some seriously good tunas from the boombox), the ski instructor Gilbert and the friendly lad in the cafe Nino. A great little mountain for the little ones to earn and learn their turns before hitting the bigger mountains. Great to see the staff in a cheerful mood with the bistro lad belting out Whitney Houston's ""I will always love you"" while setting up and the ski patrol joining in.",548,POSITIVE,0.9998456239700316
252,Selwyn,799.0,3.9,"Great little day trip, even towards the end of the season. Kids had a great time tobogganing.
We brought our own toboggans to avoid the rental lines, but you don't even need to line up for them, they're stored at the bottom of the ""magic carpet"", just grab and go :)
Food and drink is a bit expensive, so try to bring your own.
We will be back next year!
2.5hr drive from Wagga. No snow chains required in 4WD.
Beautiful scenic drive, even saw wild brumbies.
Grab fuel in Tumut as no petrol stations at the resort.",514,NEGATIVE,0.9002059698104858
253,Selwyn,799.0,3.9,"Selwyn Snow Resort, nestled in the northern Snowy Mountains of New South Wales, offers a welcoming and affordable alpine experience, particularly suited for families, beginners, and those returning to snow sports. ￼

⸻

🏔️ Terrain & Facilities

Spanning 45 hectares, Selwyn provides a variety of gentle slopes ideal for novice and intermediate skiers. The resort features 8 lifts, including two chairlifts, two T-bars, a platter, a poma, and two magic carpets, ensuring accessible terrain for all skill levels. Notably, 88% of the terrain caters to beginners and intermediates, with the “Racecourse Run” offering a challenge for advanced skiers.  ￼ ￼

After the devastating 2019–2020 bushfires, Selwyn underwent a complete rebuild, reopening in June 2023. The revamped facilities include modern equipment hire, clean dining areas, and efficient lift operations, enhancing the overall guest experience.  ￼ ￼

⸻

👨‍👩‍👧‍👦 Family-Friendly Atmosphere

Selwyn is renowned for its family-oriented environment. The resort’s layout allows parents to easily supervise children, and the tobogganing and tubing areas are particularly popular among younger visitors. The manageable size of the resort ensures a relaxed and enjoyable experience without the overwhelming crowds found at larger resorts.  ￼

⸻

💰 Affordability & Accessibility

Selwyn stands out as one of Australia’s most budget-friendly ski resorts. Adult day passes are priced at AUD 119, with youth and child passes at AUD 95 and AUD 35, respectively.  The resort’s proximity to Sydney (approximately a 5-hour drive) and Canberra (about 2.5 hours) makes it an accessible option for day trips or short getaways. ￼ ￼

While there is no on-mountain accommodation, nearby towns such as Adaminaby, Talbingo, and Cooma offer various lodging options to suit different budgets.  ￼

⸻

❄️ Snow Reliability & Conditions

Selwyn’s lower altitude can lead to variable snow conditions, especially early and late in the season. However, the resort has invested in extensive snowmaking capabilities, covering 35 hectares, to ensure consistent snow coverage. August typically offers the best natural snow conditions, with an average base depth of 26 inches.  ￼ ￼

⸻

🧳 Visitor Tips
•	Bring Your Own Food: Dining options are limited, and meals can be expensive. Packing your own food is advisable.  ￼
•	Arrive Early: To secure parking and avoid crowds, especially during peak times, it’s best to arrive early.()
•	Check Snow Reports: Stay updated on snow conditions and lift operations via the resort’s official website before planning your trip.  ￼

⸻

⭐ Overall Impression

Selwyn Snow Resort offers a charming and cost-effective alpine experience, particularly appealing to families and beginners. Its recent renovations have enhanced the facilities, providing a comfortable and enjoyable environment. While it may not satisfy advanced skiers seeking challenging terrain, Selwyn’s relaxed atmosphere and affordability make it a worthwhile destination for those new to snow sports or looking for a family-friendly getaway. ￼ ￼ ￼",3067,POSITIVE,0.99968159198761
254,Selwyn,799.0,3.9,"This was without doubt the worst waste of money but i promised my wife i wouldnt create a fuss but what a rip off. Phone answered by msg tells you save 20% by booking on line absolute BS. Service was so bad they just want to take your money by anymeans as much as your wiling to part with. Food expensive bland pultry serves drinks same. Place is uncomfortable if you just there to watch.
Alround so badly set up it was a nightmare.",432,NEGATIVE,0.9997791647911072
255,Selwyn,799.0,3.9,"Don’t waste your money or time.
Even with half price $60 lift tickets it’s not worth the trip there.
It was my 5 year olds first time skiing and the instructors he had for ski school were good but apart from that the place should not have been open with the lack of snow. For the 2 days we went there was only one lift open apart from the bunny hill and on the first day even this was shut for a few hours in the afternoon.
The toilets weren’t very clean and there wasn’t much seating outside.
I’m just grateful it wasn’t too busy, although why would it have been.
I won’t be returning to Selwyn Snow Resort.
The photo is from the top of the only run open",655,NEGATIVE,0.988723635673523
256,Selwyn,799.0,3.9,"Liftys were astounding! had my first timer children with me, all learnt the chairlift and t-bar thanks to the patient operators who gave advice and encouragement.

lines are horrible on weekends and incredibly efficient on weekdays. I do NOT recommend visiting on the weekends",276,POSITIVE,0.9972988963127136
257,Selwyn,799.0,3.9,"I recently visited Selwyn for my first time skiing. While I truly enjoyed the experience of learning to ski, that was in spite of how the resort was managed, not because of it.

Several safety concerns stood out—most notably, the presence of exposed metal fencing around the beginner tracks. Unfortunately, I injured my knee on one of these, which left me feeling that the environment was not as safe as it should be, especially for beginners.

Food options were limited and surprisingly expensive. What made this more frustrating was the lack of visible pricing—there were no price tags, so I only discovered the cost at the register, which felt a bit misleading.
The bathrooms were also disgusting and looked like they had never been cleaned. There was only one soap dispenser and they had replaced the soap with water!

I also found the general attitude of the staff disappointing. During my lesson, the instructor took an unnecessarily harsh tone with participants, singling out individuals for making mistakes and drawing attention to them in a way that felt humiliating rather than constructive. That said, I want to acknowledge that Sienna and Paige were both incredibly kind and helpful, and their friendliness was a real bright spot during the visit.

Overall, Selwyn has potential, but some important changes are needed to make it feel safe, welcoming, and beginner-friendly.",1385,NEGATIVE,0.9881348609924316
258,Selwyn,799.0,3.9,"Would have given 1 star, except for the staff who were great even though absolutely under the pump.
Not sure what the management plan is but pretty much felt like ‘the wild west’. I know it’s fair to have waits during busy periods. Yet we came mid week, beautiful weather. Came to rental que 9;50… got on the snow 1:20pm..crazy business 🤦🏻‍♂️🤦🏻‍♂️. So many families there for the day.. can’t imagine what a bummer it would be for them. Definitely recommend getting all your gear elsewhere. Yet staff were working like ninjas, just need double the amount to do appropriate service in reasonable time.

Racecourse run was closed ‘until the weekend’ due to staff…Awesome..9 hour drive from Port Macquarie .. next Time we’ll just pay the extra and head to Perisher if you want a decent run. I know things depends on weather and snow cover, that’s beyond managements control yet staffing which limits full joy of the resort is pretty poor form. Great front run for the newbies or young ones though👍🏼",994,NEGATIVE,0.5777860879898071
259,Selwyn,799.0,3.9,"I was on the ski slope (not actually in the middle), with my little 4 yrs old to wait for My husband was skiiing with the 6 yrs old. He came behind me and yelled at me “out of the ski slope its not the picnic place”. I asked him who said i can’t sit here: no sign said i can’t stay here. And i paid to come here! He said he is Ben , instructor. What a powerful instructor!!! Yeeeh i never let my kids to have lesson here ever! So rude!!!!
Ben is in the photo",458,NEGATIVE,0.9618619680404664
260,Selwyn,799.0,3.9,"Tobogganing is great fun for little people
Be prepared because hire gear is costly
Very family friendly
Great access driving wise and car parking
We hired snow chain although advised our 4WD could get there and back easily without (from Cooma)",243,POSITIVE,0.7559851408004761
261,Selwyn,799.0,3.9,"The best ski resort we’ve ever been to!
Everyone we met was incredibly friendly and welcoming. It’s the most beginner-friendly ski resort in NSW. My kids and I took lessons with Ben, Josh, Julia, and Gilbert — all of them were fantastic. They’re not only talented instructors, but they also went above and beyond to make sure we felt confident and safe on the slopes. Thanks to them, we’ve all become much better (and safer!) skiers. ⛷️",436,POSITIVE,0.9998538494110109
262,Selwyn,799.0,3.9,Chaos. Toilets bad. Lines like airports with 2 hour waits. Missed lessons everywhere. People complaining. Broken ticket machines. No one in control. Good luck people.,166,NEGATIVE,0.9995527863502502
263,Selwyn,799.0,3.9,Great place to learn to ski as more affordable than the bigger resorts. But are short on staff and often snow as well. Be much better if they could open all the lifts and runs.,176,NEGATIVE,0.9876383543014526
264,Selwyn,799.0,3.9,"My family had a great couple of days skiing and tobogganing at Selwyn Snow Resort. It was easy to drive to and park, and has nice new amenities. It was easy to book lift passes, lessons and hire gear online. The staff were very friendly and helpful, especially Ana who gave us beginner ski lessons over the last 2 days. We learnt heaps and gained confidence on the slopes. I highly recommend Selwyn as an affordable, easily accessible option, particularly for beginners and families.",483,POSITIVE,0.9997803568840028
265,Selwyn,799.0,3.9,One of the very best resorts I’ve been in NsW. Definitely recommend family and friends to visit.,96,POSITIVE,0.999871015548706
266,Selwyn,799.0,3.9,"We visited on a Monday in school holidays and had a great time as a family. Arriving at 9:30 and found staff to be incredibly helpful as first timers not knowing our way. At the start of the day it was still foggy and the toboggan park was quiet with a lovely layer of soft white snow. As the day progressed it did get busier and a bit slushy around the bottom but not the end of the world.
Our only gripe about the whole day was the food hall not being monitored for table hoggers. Setting themselves up for the whole day, with bags of food, packets of ramen etc... Obviously not buying food from the kiosk. So we stood there with $80 worth hot food and balanced it whilst eating.

I suggest you bag up their items, take it to lost property and service the paying customers.",775,POSITIVE,0.9686309099197388
267,Selwyn,799.0,3.9,"Crowd management was poor!
2 terminal out of 3 were out of order to get lift tickets
Lucky we had our own ski gear as the hire queue was also at least a hour long
Lunch time had a long queue and only 2 people making food, they kept running out stuff!
Also needs lots more seating as many hogged seats with their gear while skiing and doing other things
Won’t be back in a hurry",377,NEGATIVE,0.9995160102844238
268,Selwyn,799.0,3.9,"Small but amazing. Love the ""magic carpet"" for my daughter. Was only there for 2 hours and will stay longer next time for sure. Not much mountain driving to get there and a bonus sighting of Brumbies!!!!",203,NEGATIVE,0.9628329277038574
269,Selwyn,799.0,3.9,"Love this place! Perfect spot to learn to ski or snowboard with the fantastic international instructors. We had Chrisy from Munich, Germany. She is a legend, so good with the kids. I'm heading back today, I have to retrieve my snowboard.",237,POSITIVE,0.9998548030853271
270,Selwyn,799.0,3.9,Absolutely fantastic resort for families and those learning to ski!! Less busy than other resorts too!,102,POSITIVE,0.9997076392173768
